t,x,y,vx,vy,v,Ek,Ep,E
0.98,34.64823227814083,29.939078948140825,35.35533905932738,25.74482205932737,43.73552175139139,133.89571040065005,41.10428959934993,174.99999999999997
0.99,35.0017856687341,30.196036836234093,35.35533905932738,25.64675555932737,43.677867057811895,133.5429249503923,41.45707504960772,175.0
1.0,35.35533905932738,30.45201405932737,35.35533905932738,25.548689059327373,43.62035663139624,133.1914858855136,41.80851411448639,175.0
1.01,35.708892449920654,30.707010617420647,35.35533905932738,25.45062255932737,43.562991043514714,132.84139320601403,42.158606793985946,174.99999999999997
1.02,36.062445840513924,30.961026510513918,35.35533905932738,25.35255605932737,43.50577086710839,132.49264691189362,42.507353088106385,175.0
1.03,36.4159992311072,31.214061738607192,35.35533905932738,25.25448955932737,43.44869667668036,132.14524700315226,42.854752996847715,174.99999999999997
1.04,36.76955262170048,31.46611630170047,35.35533905932738,25.15642305932737,43.391769048286776,131.7991934797901,43.20080652020993,175.00000000000003
1.05,37.123106012293746,31.717190199793738,35.35533905932738,25.058356559327372,43.33498855952757,131.45448634180698,43.54551365819302,175.0
1.06,37.47665940288702,31.967283432887015,35.35533905932738,24.96029005932737,43.27835578953707,131.11112558920303,43.88887441079701,175.00000000000003
1.07,37.8302127934803,32.21639600098028,35.35533905932738,24.86222355932737,43.221871318974294,130.7691112219781,44.230888778021864,174.99999999999997
1.08,38.18376618407357,32.46452790407356,35.35533905932738,24.76415705932737,43.165535730013055,130.42844324013237,44.571556759867626,175.0
1.09,38.537319574666846,32.71167914216684,35.35533905932738,24.666090559327372,43.10934960633179,130.08912164366575,44.91087835633426,175.0
1.1,38.890872965260115,32.95784971526011,35.35533905932738,24.56802405932737,43.053313533103214,129.7511464325782,45.24885356742178,174.99999999999997
1.11,39.24442635585339,33.20303962335338,35.35533905932738,24.46995755932737,42.9974280969837,129.41451760686982,45.585482393130185,175.0
1.12,39.59797974644667,33.44724886644666,35.35533905932738,24.371891059327368,42.941693886102364,129.0792351665405,45.92076483345948,175.0
1.1300000000000001,39.95153313703994,33.69047744453993,35.35533905932738,24.27382455932737,42.88611149005007,128.74529911159033,46.25470088840965,174.99999999999997
1.1400000000000001,40.305086527633215,33.9327253576332,35.35533905932738,24.17575805932737,42.83068149986797,128.4127094420193,46.587290557980715,175.0
1.1500000000000001,40.65863991822649,34.17399260572648,35.35533905932738,24.07769155932737,42.775404508035976,128.08146615782732,46.91853384217267,175.0
1.16,41.012193308819754,34.41427918881975,35.35533905932738,23.979625059327372,42.7202811084609,127.75156925901452,47.24843074098549,175.0
1.17,41.36574669941303,34.65358510691303,35.35533905932738,23.881558559327374,42.66531189646435,127.42301874558079,47.576981254419216,175.0
1.18,41.7193000900063,34.89191036000629,35.35533905932738,23.783492059327372,42.6104974687704,127.09581461752619,47.904185382473806,175.0
1.19,42.072853480599576,35.12925494809957,35.35533905932738,23.68542555932737,42.55583842349294,126.7699568748507,48.2300431251493,175.0
1.2,42.42640687119285,35.365618871192844,35.35533905932738,23.58735905932737,42.5013353601229,126.44544551755433,48.55455448244567,175.0
1.21,42.77996026178612,35.601002129286115,35.35533905932738,23.48929255932737,42.446988879515025,126.12228054563708,48.87771945436292,175.0
1.22,43.1335136523794,35.835404722379394,35.35533905932738,23.391226059327373,42.39279958387457,125.80046195909893,49.19953804090107,175.0
1.23,43.487067042972676,36.06882665047266,35.35533905932738,23.29315955932737,42.33876807674361,125.47998975793989,49.52001024206008,174.99999999999997
1.24,43.840620433565945,36.30126791356594,35.35533905932738,23.19509305932737,42.28489496298716,125.16086394215999,49.83913605784,175.0
1.25,44.19417382415922,36.532728511659215,35.35533905932738,23.09702655932737,42.231180848778955,124.84308451175922,50.156915488240806,175.00000000000003
1.26,44.5477272147525,36.763208444752486,35.35533905932738,22.998960059327374,42.17762634158703,124.52665146673753,50.47334853326248,175.0
1.27,44.90128060534577,36.99270771284576,35.35533905932738,22.900893559327372,42.124232050158994,124.21156480709497,50.78843519290504,175.0
1.28,45.254833995939045,37.221226315939035,35.35533905932738,22.80282705932737,42.07099858450703,123.89782453283149,51.1021754671685,175.0
1.29,45.60838738653232,37.448764254032305,35.35533905932738,22.70476055932737,42.017926555892636,123.58543064394715,51.41456935605283,174.99999999999997
1.3,45.96194077712559,37.67532152712558,35.35533905932738,22.60669405932737,41.96501657681107,123.27438314044194,51.72561685955806,175.0
1.31,46.31549416771887,37.90089813521886,35.35533905932738,22.508627559327373,41.9122692609755,122.96468202231583,52.035317977684166,175.0
1.32,46.669047558312144,38.12549407831213,35.35533905932738,22.41056105932737,41.85968522330096,122.65632728956884,52.34367271043116,175.0
1.33,47.02260094890541,38.34910935640541,35.35533905932738,22.31249455932737,41.80726507988789,122.34931894220097,52.650681057799034,175.0
1.34,47.37615433949869,38.57174396949868,35.35533905932738,22.214428059327368,41.75500944800553,122.04365698021219,52.956343019787795,175.0
1.35,47.72970773009196,38.79339791759195,35.35533905932738,22.11636155932737,41.70291894607491,121.73934140360257,53.26065859639744,175.0
1.36,48.083261120685236,39.01407120068523,35.35533905932738,22.01829505932737,41.65099419365161,121.43637221237204,53.56362778762798,175.0
1.37,48.43681451127851,39.2337638187785,35.35533905932738,21.92022855932737,41.599235811408256,121.13474940652058,53.86525059347939,174.99999999999997
1.3800000000000001,48.79036790187178,39.452475771871775,35.35533905932738,21.82216205932737,41.547644421116665,120.83447298604828,54.165527013951696,174.99999999999997
1.3900000000000001,49.14392129246506,39.67020705996505,35.35533905932738,21.72409555932737,41.496220645629734,120.53554295095513,54.46445704904488,175.0
1.4000000000000001,49.497474683058336,39.88695768305832,35.35533905932738,21.626029059327372,41.44496510886301,120.23795930124108,54.762040698758945,175.00000000000003
1.41,49.8510280736516,40.10272764115159,35.35533905932738,21.52796255932737,41.393878435775996,119.94172203690609,55.05827796309389,174.99999999999997
1.42,50.204581464244875,40.317516934244864,35.35533905932738,21.429896059327373,41.34296125235316,119.64683115795026,55.35316884204974,175.0
1.43,50.558134854838144,40.53132556233814,35.35533905932738,21.33182955932737,41.29221418558459,119.35328666437354,55.64671333562647,175.0
1.44,50.91168824543142,40.744153525431415,35.35533905932738,21.233763059327373,41.2416378634464,119.06108855617592,55.93891144382408,175.0
1.45,51.2652416360247,40.95600082352468,35.35533905932738,21.13569655932737,41.19123291488084,118.77023683335742,56.22976316664257,175.0
1.46,51.61879502661797,41.166867456617965,35.35533905932738,21.03763005932737,41.14099996977607,118.48073149591802,56.519268504081964,175.0
1.47,51.97234841721124,41.37675342471124,35.35533905932738,20.93956355932737,41.09093965894563,118.19257254385776,56.80742745614223,175.0
1.48,52.32590180780452,41.58565872780451,35.35533905932738,20.841497059327374,41.04105261410764,117.90575997717663,57.09424002282338,175.0
1.49,52.67945519839779,41.79358336589778,35.35533905932738,20.743430559327372,40.99133946786366,117.62029379587462,57.37970620412541,175.00000000000003
1.5,53.033008588991066,42.00052733899105,35.35533905932738,20.64536405932737,40.94180085367724,117.33617399995168,57.663826000048324,175.0
1.51,53.38656197958434,42.20649064708433,35.35533905932738,20.54729755932737,40.892437405852206,117.05340058940786,57.94659941059214,175.0
1.52,53.74011537017761,42.411473290177604,35.35533905932738,20.44923105932737,40.843249759510556,116.77197356424314,58.22802643575683,174.99999999999997
1.53,54.09366876077089,42.61547526827088,35.35533905932738,20.351164559327373,40.794238550570135,116.49189292445759,58.50810707554241,175.0
1.54,54.447222151364166,42.81849658136415,35.35533905932738,20.25309805932737,40.74540441572191,116.21315867005114,58.78684132994887,175.0
1.55,54.800775541957435,43.02053722945743,35.35533905932738,20.15503155932737,40.69674799240699,115.93577080102378,59.06422919897623,175.0
1.56,55.15432893255071,43.2215972125507,35.35533905932738,20.05696505932737,40.64826991879333,115.65972931737552,59.34027068262445,174.99999999999997
1.57,55.50788232314399,43.42167653064398,35.35533905932738,19.958898559327373,40.59997083375209,115.38503421910644,59.61496578089357,175.0
1.58,55.86143571373726,43.62077518373725,35.35533905932738,19.86083205932737,40.55185137683366,115.11168550621643,59.888314493783575,175.0
1.59,56.214989104330535,43.81889317183052,35.35533905932738,19.76276555932737,40.50391218824345,114.83968317870553,60.16031682129445,174.99999999999997
1.6,56.568542494923804,44.0160304949238,35.35533905932738,19.66469905932737,40.45615390881727,114.56902723657377,60.430972763426226,175.0
1.61,56.92209588551708,44.21218715301707,35.35533905932738,19.56663255932737,40.40857717999645,114.29971767982109,60.700282320178886,174.99999999999997
1.62,57.27564927611036,44.40736314611034,35.35533905932738,19.468566059327372,40.36118264380262,114.03175450844759,60.96824549155242,175.0
1.6300000000000001,57.62920266670363,44.60155847420362,35.35533905932738,19.37049955932737,40.31397094281215,113.76513772245316,61.23486227754686,175.00000000000003
1.6400000000000001,57.9827560572969,44.794773137296886,35.35533905932738,19.27243305932737,40.2669427201303,113.49986732183784,61.50013267816216,175.0
1.6500000000000001,58.33630944789018,44.987007135390165,35.35533905932738,19.17436655932737,40.22009861936507,113.23594330660164,61.76405669339836,175.0
1.6600000000000001,58.68986283848345,45.178260468483444,35.35533905932738,19.07630005932737,40.17343928460063,112.97336567674456,62.02663432325545,175.0
1.67,59.04341622907672,45.36853313657671,35.35533905932738,18.97823355932737,40.12696536037057,112.71213443226658,62.287865567733405,175.0
1.68,59.39696961966999,45.55782513966999,35.35533905932738,18.880167059327373,40.08067749163068,112.45224957316772,62.54775042683226,174.99999999999997
1.69,59.750523010263265,45.74613647776325,35.35533905932738,18.78210055932737,40.034576323731535,112.193711099448,62.80628890055198,174.99999999999997
1.7,60.10407640085654,45.93346715085653,35.35533905932738,18.68403405932737,39.98866250239067,111.93651901110738,63.063480988892614,175.0
1.71,60.45762979144981,46.11981715894981,35.35533905932738,18.585967559327372,39.94293667366446,111.68067330814587,63.31932669185412,175.0
1.72,60.81118318204309,46.30518650204307,35.35533905932738,18.48790105932737,39.89739948391973,111.42617399056347,63.5738260094365,174.99999999999997
1.73,61.164736572636365,46.489575180136356,35.35533905932738,18.389834559327372,39.852051579804915,111.17302105836022,63.826978941639794,175.0
1.74,61.518289963229634,46.672983193229626,35.35533905932738,18.29176805932737,39.80689360822104,110.92121451153604,64.07878548846395,175.0
1.75,61.87184335382291,46.8554105413229,35.35533905932738,18.193701559327373,39.76192621629228,110.670754350091,64.329245649909,175.0
1.76,62.22539674441619,47.036857224416174,35.35533905932738,18.09563505932737,39.71715005133623,110.42164057402505,64.57835942597492,174.99999999999997
1.77,62.57895013500946,47.21732324250945,35.35533905932738,17.99756855932737,39.67256576083388,110.17387318333824,64.82612681666176,175.0
1.78,62.93250352560273,47.39680859560272,35.35533905932738,17.89950205932737,39.628173992399205,109.92745217803055,65.07254782196945,175.0
1.79,63.28605691619601,47.57531328369599,35.35533905932738,17.80143555932737,39.58397539374848,109.68237755810199,65.31762244189802,175.0
1.8,63.63961030678928,47.75283730678927,35.35533905932738,17.703369059327372,39.53997061266927,109.43864932355248,65.5613506764475,175.0
1.81,63.993163697382556,47.929380664882544,35.35533905932738,17.60530255932737,39.49616029698911,109.19626747438213,65.80373252561786,175.0
1.82,64.34671708797583,48.10494335797582,35.35533905932738,17.507236059327372,39.45254509454381,108.9552320105909,66.04476798940911,175.0
1.83,64.70027047856911,48.279525386069096,35.35533905932738,17.40916955932737,39.4091256531455,108.71554293217876,66.28445706782124,175.0
1.84,65.05382386916237,48.45312674916235,35.35533905932738,17.31110305932737,39.36590262055036,108.47720023914574,66.52279976085423,174.99999999999997
1.85,65.40737725975565,48.625747447255634,35.35533905932738,17.21303655932737,39.32287664442596,108.24020393149185,66.75979606850814,175.0
1.86,65.76093065034893,48.79738748034891,35.35533905932738,17.11497005932737,39.28004837231839,108.00455400921709,66.99544599078291,175.0
1.87,66.1144840409422,48.968046848442185,35.35533905932738,17.01690355932737,39.23741845161897,107.77025047232142,67.22974952767858,175.0
1.8800000000000001,66.46803743153548,49.13772555153546,35.35533905932738,16.91883705932737,39.19498752953073,107.53729332080485,67.46270667919514,175.0
1.8900000000000001,66.82159082212875,49.306423589628736,35.35533905932738,16.82077055932737,39.15275625303453,107.30568255466744,67.69431744533257,175.0
1.9000000000000001,67.17514421272202,49.474140962722004,35.35533905932738,16.72270405932737,39.110725268854885,107.07541817390909,67.92458182609089,174.99999999999997
1.9100000000000001,67.5286976033153,49.64087767081528,35.35533905932738,16.624637559327372,39.068895223425486,106.84650017852991,68.15349982147009,175.0
1.92,67.88225099390856,49.806633713908546,35.35533905932738,16.526571059327374,39.02726676285437,106.61892856852981,68.38107143147018,175.0
1.93,68.23580438450183,49.97140909200182,35.35533905932738,16.428504559327372,38.985840532888865,106.39270334390883,68.60729665609115,175.0
1.94,68.58935777509511,50.135203805095095,35.35533905932738,16.33043805932737,38.944617178880165,106.16782450466697,68.83217549533302,175.0
1.95,68.94291116568839,50.29801785318837,35.35533905932738,16.232371559327373,38.903597345747606,105.94429205080422,69.05570794919576,175.0
1.96,69.29646455628166,50.45985123628165,35.35533905932738,16.13430505932737,38.86278167794268,105.72210598232061,69.27789401767942,175.00000000000003
1.97,69.65001794687494,50.62070395437493,35.35533905932738,16.036238559327373,38.82217081941269,105.50126629921608,69.49873370078393,175.0
1.98,70.0035713374682,50.780576007468184,35.35533905932738,15.938172059327371,38.781765413564194,105.28177300149069,69.71822699850931,175.0
1.99,70.35712472806148,50.939467395561465,35.35533905932738,15.840105559327373,38.741566103226056,105.06362608914439,69.93637391085561,175.0
2.0,70.71067811865476,51.097378118654746,35.35533905932738,15.742039059327372,38.70157353061227,104.8468255621772,70.15317443782278,175.0
2.0100000000000002,71.06423150924803,51.25430817674801,35.35533905932738,15.64397255932737,38.6617883372845,104.63137142058916,70.36862857941082,175.0
2.02,71.41778489984131,51.41025756984129,35.35533905932738,15.545906059327372,38.622211164114255,104.41726366438023,70.58273633561978,175.0
2.0300000000000002,71.77133829043458,51.56522629793457,35.35533905932738,15.44783955932737,38.58284265124486,104.20450229355038,70.79549770644962,175.0
2.04,72.12489168102785,51.71921436102784,35.35533905932738,15.349773059327372,38.54368343805315,103.9930873080997,71.00691269190031,175.0
2.05,72.47844507162112,51.87222175912112,35.35533905932738,15.251706559327374,38.50473416311077,103.78301870802808,71.21698129197192,175.0
2.06,72.8319984622144,52.02424849221438,35.35533905932738,15.153640059327373,38.46599546414536,103.5742964933356,71.42570350666439,175.0
2.07,73.18555185280766,52.175294560307655,35.35533905932738,15.055573559327375,38.42746797800133,103.36692066402226,71.63307933597775,175.0
2.08,73.53910524340095,52.32535996340094,35.35533905932738,14.95750705932737,38.38915234060044,103.16089122008799,71.83910877991202,175.0
2.09,73.89265863399422,52.47444470149421,35.35533905932738,14.859440559327371,38.35104918690209,102.95620816153284,72.04379183846714,175.0
2.1,74.24621202458749,52.62254877458747,35.35533905932738,14.76137405932737,38.313159150863335,102.7528714883568,72.24712851164315,174.99999999999994
