t,x,y,vx,vy,v,Ek,Ep,E
4.2700000000000005,113.01489398512766,39.32583727486491,19.21035420430914,-12.137033194224763,22.72323223955456,36.14416983889122,53.99166109561756,90.13583093450879
4.28,113.20686037567306,39.20406349565758,19.182930434231228,-12.21770344005229,22.74328686433912,36.20799681755342,53.82447409915666,90.03247091671008
4.29,113.39855272430843,39.08148358993367,19.1555458129976,-12.29825852494887,22.763613468435267,36.27274686982293,53.65618034661123,89.92892721643416
4.3,113.58997142224283,38.95809870848029,19.12820028472126,-12.378698613312672,22.78421000367666,36.33841578441477,53.48678141793256,89.82519720234734
4.3100000000000005,113.7811168601267,38.83391000044196,19.10089379359499,-12.459023869307202,22.805074424131185,36.404999364311365,53.31627889081679,89.72127825512815
4.32,113.9719894280528,38.70891861332217,19.073626283891265,-12.539234456861521,22.826204686318114,36.47249342671838,53.14467434070702,89.6171677674254
4.33,114.1625895155571,38.583125692987096,19.04639769996208,-12.619330539670798,22.84759874942198,36.54089380302122,52.97196934079847,89.51286314381969
4.34,114.3529175116194,38.456532383666456,19.019207986238893,-12.699312281196413,22.86925457550288,36.61019633874116,52.79816546203958,89.40836180078074
4.3500000000000005,114.54297380466426,38.32913982795668,18.992057087232485,-12.779179844666452,22.89117012970344,36.68039689349189,52.6232642731364,89.30366116662829
4.36,114.73275878256173,38.20094916682331,18.964944947532846,-12.858933393075965,22.913343380452268,36.75149134093611,52.4472673405559,89.19875868149201
4.37,114.92227283262815,38.071961539602796,18.93787151180907,-12.938573089187322,22.935772299663945,36.82347556874224,52.27017622852841,89.09365179727065
4.38,115.11151634162694,37.942178084005434,18.910836724809243,-13.018099095530545,22.95845486293551,36.896345478541306,52.09199249905167,88.98833797759298
4.39,115.30048969576949,37.811599936117034,18.88384053136031,-13.09751157440364,22.981389049739438,36.97009698588386,51.9127177118931,88.88281469777696
4.4,115.4891932807157,37.68022823040195,18.856882876367994,-13.176810687872916,23.004572843613122,37.04472602019717,51.73235342459399,88.77707944479116
4.41,115.67762748157499,37.548064099704845,18.829963704816667,-13.255996597773326,23.02800423234482,37.120228524742366,51.550901192471876,88.67112971721424
4.42,115.86579268290703,37.41510867525312,18.80308296176923,-13.335069465708784,23.051681208156058,37.196600456571865,51.36836256862395,88.56496302519582
4.43,116.05368926872251,37.28136308665927,18.77624059236702,-13.414029453052528,23.075601767880546,37.27383778648683,51.1847391039302,88.45857689041702
4.44,116.24131762248393,37.14682846192346,18.749436541829674,-13.492876720947422,23.09976391313952,37.351936498994796,51.000032347057044,88.35196884605185
4.45,116.42867812710631,37.011505927435394,18.72267075545505,-13.571611430306262,23.12416565051356,37.43089259226739,50.81424384445981,88.2451364367272
4.46,116.61577116495812,36.875396607976825,18.695943178619075,-13.65023374181218,23.14880499171093,37.51070207809826,50.627375140386235,88.1380772184845
4.47,116.80259711786198,36.7385016267238,18.669253756775667,-13.72874381591889,23.173679953732282,37.591360981860944,50.43942777687954,88.03078875874048
4.48,116.98915636709538,36.60082210524894,18.64260243545661,-13.807141812851064,23.198788559031975,37.672865342467105,50.25040329378153,87.92326863624864
4.49,117.17544929339155,36.46235916352407,18.615989160271443,-13.885427892604639,23.22412883567577,37.75521121232468,50.06030322873627,87.81551444106094
4.5,117.36147627694022,36.32311391992158,18.589413876907347,-13.963602214947151,23.249698817495087,37.83839465729628,49.86912911719186,87.70752377448814
4.51,117.5472376973883,36.183087491217975,18.56287653112905,-14.041664939418055,23.27549654423776,37.92241175665768,49.67688249240539,87.59929424906306
